,row_date,split,id,calls_answered,aht
601,2020-08-26,902,1290043491,5,25.2
602,2020-08-26,902,639043557,7,28.714285714285698
603,2020-08-26,902,1290043632,4,11.25
604,2020-08-26,902,1290043839,2,30.0
605,2020-08-26,902,1290043830,10,24.7
606,2020-08-26,902,1290018936,2,39.0
607,2020-08-26,902,1290013092,9,38.0
608,2020-08-26,902,1290043815,2,28.0
609,2020-08-26,902,1290045018,15,15.733333333333302
610,2020-08-26,902,1290038523,1,41.0
611,2020-08-26,902,1290038817,1,41.0
612,2020-08-26,902,1290043821,7,22.857142857142897
613,2020-08-26,902,1290028206,2,33.5
614,2020-08-26,902,1290013089,2,38.5
615,2020-08-26,902,1290029955,3,23.6666666666667
616,2020-08-26,902,1290045066,2,31.5
617,2020-08-26,902,1290043722,1,32.0
618,2020-08-26,902,978007026,2,26.5
619,2020-08-26,902,639040254,22,9.59090909090909
620,2020-08-26,902,1290043842,6,49.0
621,2020-08-26,902,1290034734,2,42.5
622,2020-08-26,904,1290043839,1,35.0
623,2020-08-26,904,1290043830,4,21.0
624,2020-08-26,904,1290013092,1,39.0
625,2020-08-26,904,1290043815,1,80.0
626,2020-08-26,904,1290045018,1,9.0
627,2020-08-26,904,1290038523,1,22.0
628,2020-08-26,904,1290043821,3,37.0
629,2020-08-26,904,1290013089,1,31.0
630,2020-08-26,904,639040254,6,10.0
631,2020-08-26,904,1290043842,2,33.5
632,2020-08-26,904,1290034734,2,20.5
633,2020-08-26,909,1290043830,1,4.0
634,2020-08-26,909,1290043821,1,65.0
635,2020-08-27,902,1290045069,7,16.428571428571402
636,2020-08-27,902,1290043491,9,34.3333333333333
637,2020-08-27,902,639043557,11,22.3636363636364
638,2020-08-27,902,1290043839,1,0.0
639,2020-08-27,902,1290018936,4,50.0
640,2020-08-27,902,1290013092,13,24.384615384615397
641,2020-08-27,902,1290043815,7,45.428571428571395
642,2020-08-27,902,1290045018,3,5.33333333333333
643,2020-08-27,902,1290038523,10,24.6
644,2020-08-27,902,1290038817,4,42.5
645,2020-08-27,902,1290044364,11,23.9090909090909
646,2020-08-27,902,1290043821,5,54.0
647,2020-08-27,902,639044532,2,17.0
648,2020-08-27,902,1290028206,7,24.714285714285698
649,2020-08-27,902,1290013089,9,30.6666666666667
650,2020-08-27,902,1290029955,8,22.375
651,2020-08-27,902,1290045066,12,25.4166666666667
652,2020-08-27,902,1290043722,2,41.5
653,2020-08-27,902,639040254,1,9.0
654,2020-08-27,902,1290043842,7,36.4285714285714
655,2020-08-27,902,1290034734,10,26.7
656,2020-08-27,904,1290043491,1,6.0
657,2020-08-27,904,639043557,2,23.5
658,2020-08-27,904,1290043839,1,18.0
659,2020-08-27,904,1290018936,2,30.0
660,2020-08-27,904,1290013092,2,21.0
661,2020-08-27,904,1290043815,1,50.0
662,2020-08-27,904,1290045018,2,11.0
663,2020-08-27,904,1290038523,1,50.0
664,2020-08-27,904,1290038817,2,13.0
665,2020-08-27,904,1290044364,2,23.5
666,2020-08-27,904,1290043821,1,35.0
667,2020-08-27,904,1290013089,2,49.0
668,2020-08-27,904,1290029955,1,44.0
669,2020-08-27,904,1290045066,2,16.0
670,2020-08-27,904,1290043722,1,37.0
671,2020-08-27,904,1290043842,1,63.0
672,2020-08-27,904,1290034734,1,58.0
673,2020-08-27,909,1290018936,2,44.0
674,2020-08-28,902,1290045069,13,18.0769230769231
675,2020-08-28,902,1290043491,6,30.5
676,2020-08-28,902,1290043632,2,19.5
677,2020-08-28,902,1290043839,1,29.0
678,2020-08-28,902,1290043830,14,17.2857142857143
679,2020-08-28,902,1290018936,6,30.3333333333333
680,2020-08-28,902,1290013092,8,18.625
681,2020-08-28,902,1290043815,6,27.0
682,2020-08-28,902,1290038523,15,19.6666666666667
683,2020-08-28,902,1290038817,6,39.6666666666667
684,2020-08-28,902,1290044364,13,20.461538461538503
685,2020-08-28,902,1290043821,6,45.5
686,2020-08-28,902,639044532,5,38.4
687,2020-08-28,902,1290028206,3,35.6666666666667
688,2020-08-28,902,1290029955,5,33.6
689,2020-08-28,902,1290045066,7,23.857142857142897
690,2020-08-28,902,1290043722,7,30.142857142857103
691,2020-08-28,902,1290043842,8,34.375
692,2020-08-28,902,1290034734,10,33.5
693,2020-08-28,904,1290043491,1,23.0
694,2020-08-28,904,1290043830,2,32.5
695,2020-08-28,904,1290018936,4,37.25
696,2020-08-28,904,1290013092,1,57.0
697,2020-08-28,904,1290043815,2,37.0
698,2020-08-28,904,1290038523,1,16.0
699,2020-08-28,904,1290044364,1,17.0
700,2020-08-28,904,1290043821,1,45.0
701,2020-08-28,904,639044532,1,44.0
702,2020-08-28,904,1290028206,1,28.0
703,2020-08-28,904,1290029955,1,26.0
704,2020-08-28,904,1290043722,1,43.0
705,2020-08-28,904,1290043842,1,54.0
706,2020-08-28,909,1290045069,2,26.0
707,2020-08-28,909,1290043491,1,15.0
708,2020-08-28,909,639044532,1,34.0
709,2020-08-28,909,1290028206,1,3.0
710,2020-08-28,909,1290045066,1,41.0
711,2020-08-31,902,1290045069,14,18.0
712,2020-08-31,902,1290043491,7,28.857142857142897
713,2020-08-31,902,639043557,8,42.75
714,2020-08-31,902,1290043632,8,30.25
715,2020-08-31,902,1290043839,2,43.0
716,2020-08-31,902,1290043830,11,25.7272727272727
717,2020-08-31,902,1290013092,8,41.125
718,2020-08-31,902,1290043815,3,20.3333333333333
719,2020-08-31,902,1290045018,6,7.5
720,2020-08-31,902,1290038523,10,21.1
721,2020-08-31,902,1290038817,4,29.5
722,2020-08-31,902,1290044364,11,15.5454545454545
723,2020-08-31,902,1290043821,8,29.125
724,2020-08-31,902,1290028206,6,39.3333333333333
725,2020-08-31,902,1290013089,8,22.875
726,2020-08-31,902,1290029955,8,28.0
727,2020-08-31,902,1290045066,11,30.6363636363636
728,2020-08-31,902,1290043722,6,35.1666666666667
729,2020-08-31,902,978007026,16,17.1875
730,2020-08-31,902,639041769,4,10.75
731,2020-08-31,902,1290043842,9,27.4444444444444
732,2020-08-31,902,1290034734,4,25.5
733,2020-08-31,904,1290045069,3,16.0
734,2020-08-31,904,1290043491,2,23.5
735,2020-08-31,904,639043557,1,25.0
736,2020-08-31,904,1290043632,1,18.0
737,2020-08-31,904,1290043830,2,23.0
738,2020-08-31,904,1290013092,1,0.0
739,2020-08-31,904,1290043815,4,46.5
740,2020-08-31,904,1290045018,2,3.5
741,2020-08-31,904,1290038523,4,21.5
742,2020-08-31,904,1290038817,2,38.5
743,2020-08-31,904,1290044364,5,28.0
744,2020-08-31,904,1290043821,3,30.6666666666667
745,2020-08-31,904,1290028206,1,40.0
746,2020-08-31,904,1290029955,1,38.0
747,2020-08-31,904,1290045066,1,19.0
748,2020-08-31,904,1290043722,3,48.6666666666667
749,2020-08-31,904,978007026,1,2.0
750,2020-08-31,904,639041769,2,3.5
751,2020-08-31,904,1290034734,2,47.0
752,2020-08-31,909,1290043632,2,21.0
753,2020-08-31,909,1290038523,1,31.0
754,2020-08-31,909,1290043821,1,46.0
755,2020-08-31,909,1290028206,1,37.0
756,2020-08-31,909,1290013089,1,63.0
757,2020-08-31,909,1290045066,1,33.0
758,2020-09-01,902,1290045069,7,24.714285714285698
759,2020-09-01,902,1290043491,8,35.125
760,2020-09-01,902,639043557,8,22.75
761,2020-09-01,902,1290043632,9,25.6666666666667
762,2020-09-01,902,1290043830,8,29.75
763,2020-09-01,902,1290024012,9,20.5555555555556
764,2020-09-01,902,1290018936,5,25.6
765,2020-09-01,902,1290013092,12,24.5833333333333
766,2020-09-01,902,1290043815,8,33.5
767,2020-09-01,902,1290038523,11,27.6363636363636
768,2020-09-01,902,1290038817,4,33.5
769,2020-09-01,902,1290044364,9,20.2222222222222
770,2020-09-01,902,1290043821,8,46.0
771,2020-09-01,902,1290028206,4,32.25
772,2020-09-01,902,1290013089,9,30.0
773,2020-09-01,902,1290029955,5,37.0
774,2020-09-01,902,1290045066,8,32.125
775,2020-09-01,902,1290043722,7,31.571428571428598
776,2020-09-01,902,978007026,16,22.125
777,2020-09-01,902,1290043842,5,57.8
778,2020-09-01,904,1290043491,3,35.0
779,2020-09-01,904,639043557,1,2.0
780,2020-09-01,904,1290043632,1,26.0
781,2020-09-01,904,1290043839,1,33.0
782,2020-09-01,904,1290043830,4,26.5
783,2020-09-01,904,1290024012,1,39.0
784,2020-09-01,904,1290018936,3,29.6666666666667
785,2020-09-01,904,1290013092,3,16.6666666666667
786,2020-09-01,904,1290038523,1,29.0
787,2020-09-01,904,1290038817,2,32.0
788,2020-09-01,904,1290044364,2,28.5
789,2020-09-01,904,1290043821,1,24.0
790,2020-09-01,904,1290028206,4,36.0
791,2020-09-01,904,1290013089,2,40.0
792,2020-09-01,904,1290029955,3,21.0
793,2020-09-01,904,1290045066,1,44.0
794,2020-09-01,904,1290043722,3,32.6666666666667
795,2020-09-01,904,978007026,3,6.0
796,2020-09-01,904,1290043842,2,38.0
797,2020-09-01,904,1290034734,1,59.0
798,2020-09-01,909,1290043830,1,27.0
799,2020-09-01,909,1290024012,3,27.3333333333333
800,2020-09-01,909,1290044364,1,53.0
801,2020-09-01,909,1290043722,1,44.0
802,2020-09-02,902,1290045069,7,29.571428571428598
803,2020-09-02,902,1290043491,9,24.5555555555556
804,2020-09-02,902,639043557,9,19.888888888888896
805,2020-09-02,902,1290043632,2,14.5
806,2020-09-02,902,1290043830,13,20.8461538461538
807,2020-09-02,902,1290024012,7,23.857142857142897
808,2020-09-02,902,1290018936,3,33.0
809,2020-09-02,902,1290013092,8,27.375
810,2020-09-02,902,1290043815,5,23.0
811,2020-09-02,902,1290038523,9,19.111111111111104
812,2020-09-02,902,1290038817,7,26.0
813,2020-09-02,902,1290044364,9,20.0
814,2020-09-02,902,1290043821,13,24.538461538461497
815,2020-09-02,902,639044532,3,28.3333333333333
816,2020-09-02,902,1290028206,7,30.428571428571402
817,2020-09-02,902,1290013089,8,34.25
818,2020-09-02,902,1290029955,6,36.8333333333333
819,2020-09-02,902,1290045066,5,28.2
820,2020-09-02,902,1290043722,5,31.8
821,2020-09-02,902,978007026,11,18.818181818181802
822,2020-09-02,902,1290043842,6,38.6666666666667
823,2020-09-02,902,1290034734,2,55.5
824,2020-09-02,904,1290045069,1,14.0
825,2020-09-02,904,639043557,2,32.0
826,2020-09-02,904,1290043830,1,6.0
827,2020-09-02,904,1290043815,1,40.0
828,2020-09-02,904,1290038523,3,22.6666666666667
829,2020-09-02,904,1290044364,2,35.0
830,2020-09-02,904,1290043821,2,15.0
831,2020-09-02,904,639044532,5,39.4
832,2020-09-02,904,1290013089,2,33.5
833,2020-09-02,904,1290029955,2,44.0
834,2020-09-02,904,1290045066,3,33.0
835,2020-09-02,904,1290043722,5,16.6
836,2020-09-02,904,978007026,1,24.0
837,2020-09-02,909,639043557,1,34.0
838,2020-09-02,909,1290045066,1,30.0
839,2020-09-02,909,978007026,1,33.0
840,2020-09-02,909,1290043842,1,28.0
841,2020-09-03,902,1290045069,5,31.0
842,2020-09-03,902,1290043491,8,26.625
843,2020-09-03,902,639043557,10,32.5
844,2020-09-03,902,1290043839,1,33.0
845,2020-09-03,902,1290043830,6,42.8333333333333
846,2020-09-03,902,1290024012,12,19.0
847,2020-09-03,902,1290018936,9,31.4444444444444
848,2020-09-03,902,1290013092,5,33.6
849,2020-09-03,902,1290043815,9,28.888888888888896
850,2020-09-03,902,1290038523,9,26.6666666666667
851,2020-09-03,902,1290038817,6,26.6666666666667
852,2020-09-03,902,1290044364,10,28.7
853,2020-09-03,902,1290043821,7,23.0
854,2020-09-03,902,639044532,6,31.3333333333333
855,2020-09-03,902,1290028206,4,28.25
856,2020-09-03,902,1290013089,5,35.8
857,2020-09-03,902,1290029955,6,27.0
858,2020-09-03,902,1290045066,8,22.625
859,2020-09-03,902,1290043722,5,30.2
860,2020-09-03,902,978007026,14,17.428571428571402
861,2020-09-03,902,1290043842,6,51.6666666666667
862,2020-09-03,904,1290045069,1,13.0
863,2020-09-03,904,1290043491,1,38.0
864,2020-09-03,904,1290043830,1,18.0
865,2020-09-03,904,1290024012,5,21.0
866,2020-09-03,904,1290043815,2,32.0
867,2020-09-03,904,1290038523,1,14.0
868,2020-09-03,904,1290038817,1,7.0
869,2020-09-03,904,1290044364,1,23.0
870,2020-09-03,904,1290043821,1,28.0
871,2020-09-03,904,639044532,1,38.0
872,2020-09-03,904,1290028206,2,27.0
873,2020-09-03,904,1290013089,2,20.5
874,2020-09-03,904,1290029955,1,23.0
875,2020-09-03,904,1290043722,3,29.6666666666667
876,2020-09-03,904,978007026,2,20.0
877,2020-09-03,904,1290043842,1,15.0
878,2020-09-03,909,1290024012,1,20.0
879,2020-09-03,909,639044532,1,11.0
880,2020-09-03,909,1290045066,1,68.0
881,2020-09-03,909,978007026,1,11.0
882,2020-09-04,902,1290045069,8,24.875
883,2020-09-04,902,1290043491,9,24.4444444444444
884,2020-09-04,902,1290043839,1,10.0
885,2020-09-04,902,1290043830,12,24.4166666666667
886,2020-09-04,902,1290024012,10,19.2
887,2020-09-04,902,1290013092,10,31.7
888,2020-09-04,902,1290038817,7,26.285714285714302
889,2020-09-04,902,1290044364,8,21.125
890,2020-09-04,902,1290043821,12,30.25
891,2020-09-04,902,639044532,8,29.375
892,2020-09-04,902,1290028206,5,24.2
893,2020-09-04,902,1290013089,10,22.0
894,2020-09-04,902,1290029955,10,25.7
895,2020-09-04,902,1290045066,4,19.75
896,2020-09-04,902,1290043722,7,36.1428571428571
897,2020-09-04,902,978007026,5,14.8
898,2020-09-04,902,1290043842,6,30.1666666666667
899,2020-09-04,904,1290045069,2,46.5
900,2020-09-04,904,1290043491,4,31.0
901,2020-09-04,904,1290043830,2,52.5
902,2020-09-04,904,1290024012,5,24.6
903,2020-09-04,904,1290013092,2,40.5
904,2020-09-04,904,1290044364,2,20.5
905,2020-09-04,904,1290043821,1,5.0
906,2020-09-04,904,639044532,2,24.5
907,2020-09-04,904,1290028206,1,38.0
908,2020-09-04,904,1290013089,3,26.0
909,2020-09-04,904,1290029955,2,30.5
910,2020-09-04,904,1290045066,1,12.0
911,2020-09-04,904,1290043722,1,32.0
912,2020-09-04,904,1290043842,3,53.3333333333333
913,2020-09-04,909,1290024012,1,25.0
914,2020-09-08,902,1290043491,7,26.571428571428598
915,2020-09-08,902,639043557,11,34.636363636363605
916,2020-09-08,902,1290043632,7,26.285714285714302
917,2020-09-08,902,1290043839,11,28.0
918,2020-09-08,902,1290024012,14,23.214285714285698
919,2020-09-08,902,1290013092,8,42.375
920,2020-09-08,902,1290043815,10,29.9
921,2020-09-08,902,1290038523,14,20.7142857142857
922,2020-09-08,902,1290038817,7,40.5714285714286
923,2020-09-08,902,1290044364,9,25.888888888888896
924,2020-09-08,902,1290043821,9,41.6666666666667
925,2020-09-08,902,639044532,10,25.3
926,2020-09-08,902,1290013089,11,30.0909090909091
927,2020-09-08,902,1290029955,3,22.6666666666667
928,2020-09-08,902,1290045066,8,26.5
929,2020-09-08,902,1290043722,10,26.5
930,2020-09-08,902,978007026,17,17.7058823529412
931,2020-09-08,902,1290043842,7,39.1428571428571
932,2020-09-08,902,1290034734,10,33.8
933,2020-09-08,904,1290043491,4,26.75
934,2020-09-08,904,1290043632,5,27.6
935,2020-09-08,904,1290043839,2,25.5
936,2020-09-08,904,1290024012,1,19.0
937,2020-09-08,904,1290013092,2,27.5
938,2020-09-08,904,1290043815,1,31.0
939,2020-09-08,904,1290038523,4,18.25
940,2020-09-08,904,1290038817,2,24.5
941,2020-09-08,904,1290044364,3,32.0
942,2020-09-08,904,1290043821,2,16.5
943,2020-09-08,904,639044532,2,53.0
944,2020-09-08,904,1290013089,1,15.0
945,2020-09-08,904,1290045066,4,34.0
946,2020-09-08,904,978007026,2,30.5
947,2020-09-08,904,1290034734,1,30.0
948,2020-09-08,909,639043557,1,15.0
949,2020-09-08,909,1290024012,1,30.0
950,2020-09-08,909,1290045066,1,18.0
951,2020-09-08,909,1290043842,1,44.0
952,2020-09-09,902,1290043491,9,23.7777777777778
953,2020-09-09,902,639043557,9,28.5555555555556
954,2020-09-09,902,1290043632,9,21.4444444444444
955,2020-09-09,902,1290043839,12,20.0833333333333
956,2020-09-09,902,1290043830,13,19.692307692307697
957,2020-09-09,902,1290024012,11,18.0909090909091
958,2020-09-09,902,1290013092,8,42.375
959,2020-09-09,902,1290043815,7,27.571428571428598
960,2020-09-09,902,1290038523,11,29.3636363636364
961,2020-09-09,902,1290038817,5,41.0
962,2020-09-09,902,1290044364,8,20.25
963,2020-09-09,902,1290043821,6,30.1666666666667
964,2020-09-09,902,639044532,9,32.4444444444444
965,2020-09-09,902,1290028206,1,21.0
966,2020-09-09,902,1290013089,11,24.2727272727273
967,2020-09-09,902,1290045066,6,25.0
968,2020-09-09,902,1290043722,6,34.0
969,2020-09-09,902,978007026,12,21.8333333333333
970,2020-09-09,902,1290043842,10,29.1
971,2020-09-09,902,1290034734,5,35.2
972,2020-09-09,904,1290043491,2,32.0
973,2020-09-09,904,639043557,1,60.0
974,2020-09-09,904,1290043632,2,26.0
975,2020-09-09,904,1290043830,5,18.8
976,2020-09-09,904,1290024012,3,29.0
977,2020-09-09,904,1290013092,1,3.0
978,2020-09-09,904,1290043815,1,31.0
979,2020-09-09,904,1290038523,1,6.0
980,2020-09-09,904,1290038817,2,46.0
981,2020-09-09,904,1290044364,3,19.3333333333333
982,2020-09-09,904,1290043821,4,41.5
983,2020-09-09,904,1290013089,2,22.0
984,2020-09-09,904,1290045066,2,37.5
985,2020-09-09,904,1290043722,1,41.0
986,2020-09-09,904,978007026,2,7.0
987,2020-09-09,904,1290043842,1,49.0
988,2020-09-09,909,1290044364,1,28.0
989,2020-09-09,909,1290043821,1,49.0
990,2020-09-09,909,1290013089,1,29.0
991,2020-09-09,909,978007026,1,20.0
992,2020-09-10,902,1290043839,8,32.75
993,2020-09-10,902,1290043830,6,22.5
994,2020-09-10,902,1290024012,16,12.1875
995,2020-09-10,902,1290013092,4,33.0
996,2020-09-10,902,1290043815,11,22.6363636363636
997,2020-09-10,902,1290038523,11,26.2727272727273
998,2020-09-10,902,1290038817,7,31.571428571428598
999,2020-09-10,902,1290044364,13,18.0769230769231
1000,2020-09-10,902,1290043821,11,26.5454545454545
1001,2020-09-10,902,639044532,6,21.8333333333333
1002,2020-09-10,902,1290028206,10,25.1
1003,2020-09-10,902,1290013089,10,30.8
1004,2020-09-10,902,1290029955,1,25.0
1005,2020-09-10,902,1290045066,7,21.571428571428598
1006,2020-09-10,902,1290043722,6,34.6666666666667
1007,2020-09-10,902,978007026,12,16.0
1008,2020-09-10,902,1290043842,4,54.0
1009,2020-09-10,902,1290034734,5,37.2
1010,2020-09-10,904,1290043839,3,29.0
1011,2020-09-10,904,1290043830,6,33.0
1012,2020-09-10,904,1290024012,4,23.0
1013,2020-09-10,904,1290013092,3,17.6666666666667
1014,2020-09-10,904,1290043815,1,23.0
1015,2020-09-10,904,1290038523,2,31.5
1016,2020-09-10,904,1290044364,2,50.5
1017,2020-09-10,904,1290043821,3,21.0
1018,2020-09-10,904,639044532,3,32.3333333333333
1019,2020-09-10,904,1290028206,1,20.0
1020,2020-09-10,904,1290045066,1,45.0
1021,2020-09-10,904,978007026,1,21.0
1022,2020-09-10,904,1290043842,2,58.5
1023,2020-09-10,904,1290034734,3,34.0
1024,2020-09-10,909,1290043815,1,31.0
1025,2020-09-10,909,1290043821,1,37.0
1026,2020-09-10,909,639044532,2,20.5
1027,2020-09-10,909,1290013089,1,25.0
1028,2020-09-10,909,1290029955,1,10.0
1029,2020-09-10,909,1290045066,1,28.0
1030,2020-09-11,902,1290045237,3,24.6666666666667
1031,2020-09-11,902,639039222,4,11.75
1032,2020-09-11,902,639045873,2,34.0
1033,2020-09-11,902,1290043839,9,28.6666666666667
1034,2020-09-11,902,1290043830,5,23.2
1035,2020-09-11,902,1290024012,13,15.6153846153846
1036,2020-09-11,902,1290013092,5,34.0
1037,2020-09-11,902,1290043815,8,32.125
1038,2020-09-11,902,1290043335,5,25.6
1039,2020-09-11,902,1290038523,11,18.3636363636364
1040,2020-09-11,902,1290038817,8,30.625
1041,2020-09-11,902,1290044364,12,19.5833333333333
1042,2020-09-11,902,1290043821,11,23.2727272727273
1043,2020-09-11,902,639044532,8,20.625
1044,2020-09-11,902,1290028206,5,30.2
1045,2020-09-11,902,651053436,3,16.3333333333333
1046,2020-09-11,902,1290046227,3,28.0
1047,2020-09-11,902,1290029955,1,34.0
1048,2020-09-11,902,1290045066,5,29.4
1049,2020-09-11,902,1290043722,3,43.6666666666667
1050,2020-09-11,902,651055179,4,27.0
1051,2020-09-11,902,1290043842,7,47.71428571428571
1052,2020-09-11,902,1290043554,3,40.0
1053,2020-09-11,902,1290034734,6,40.6666666666667
1054,2020-09-11,904,1290043839,2,21.0
1055,2020-09-11,904,1290043830,4,48.75
1056,2020-09-11,904,1290024012,5,26.8
1057,2020-09-11,904,1290013092,2,33.0
1058,2020-09-11,904,1290043815,1,33.0
1059,2020-09-11,904,1290044364,2,30.5
1060,2020-09-11,904,639044532,1,32.0
1061,2020-09-11,904,1290028206,2,34.5
1062,2020-09-11,904,1290045066,3,25.6666666666667
1063,2020-09-11,904,1290043722,2,42.0
1064,2020-09-11,904,1290034734,3,35.0
1065,2020-09-11,909,1290043821,1,61.0
1066,2020-09-11,909,1290043722,2,15.0
1067,2020-09-14,902,1290045237,6,18.0
1068,2020-09-14,902,639039222,10,23.9
1069,2020-09-14,902,1290045069,10,18.4
1070,2020-09-14,902,639045873,8,19.25
1071,2020-09-14,902,1290043491,12,24.5833333333333
1072,2020-09-14,902,639043557,6,34.3333333333333
1073,2020-09-14,902,1290043632,2,30.0
1074,2020-09-14,902,1290043839,1,23.0
1075,2020-09-14,902,639043620,1,8.0
1076,2020-09-14,902,1290043830,14,22.071428571428598
1077,2020-09-14,902,1290024012,10,21.0
1078,2020-09-14,902,1290013092,10,25.6
1079,2020-09-14,902,1290043815,4,27.75
1080,2020-09-14,902,1290043335,8,30.875
1081,2020-09-14,902,1290038523,12,18.5
1082,2020-09-14,902,1290044364,10,19.6
1083,2020-09-14,902,1290043821,10,22.2
1084,2020-09-14,902,639044532,8,22.875
1085,2020-09-14,902,651053436,17,7.82352941176471
1086,2020-09-14,902,1290013089,7,25.428571428571402
1087,2020-09-14,902,1290046227,9,20.0
1088,2020-09-14,902,1290029955,5,30.8
1089,2020-09-14,902,1290045066,6,44.1666666666667
1090,2020-09-14,902,1290043722,7,35.4285714285714
1091,2020-09-14,902,651055179,7,31.285714285714302
1092,2020-09-14,902,1290043842,4,37.75
1093,2020-09-14,902,1290043554,6,36.8333333333333
1094,2020-09-14,902,1290034734,9,34.7777777777778
1095,2020-09-14,904,1290045069,3,27.3333333333333
1096,2020-09-14,904,1290043491,3,24.0
1097,2020-09-14,904,639043557,2,31.5
1098,2020-09-14,904,1290043632,1,24.0
1099,2020-09-14,904,1290043830,2,10.5
1100,2020-09-14,904,1290024012,3,22.3333333333333
1101,2020-09-14,904,1290013092,1,2.0
1102,2020-09-14,904,1290043815,3,22.0
1103,2020-09-14,904,1290038523,2,31.0
1104,2020-09-14,904,1290044364,3,22.0
1105,2020-09-14,904,1290043821,2,40.0
1106,2020-09-14,904,639044532,3,29.3333333333333
1107,2020-09-14,904,1290013089,4,24.0
1108,2020-09-14,904,1290029955,5,18.8
1109,2020-09-14,904,1290043722,3,18.3333333333333
1110,2020-09-14,904,1290043842,1,86.0
1111,2020-09-14,904,1290034734,2,43.5
1112,2020-09-14,909,1290024012,1,32.0
1113,2020-09-14,909,1290045066,1,21.0
1114,2020-09-15,902,639039222,12,25.6666666666667
1115,2020-09-15,902,1290045069,6,27.1666666666667
1116,2020-09-15,902,1290043491,5,24.2
1117,2020-09-15,902,639043557,6,36.0
1118,2020-09-15,902,639043620,4,31.25
1119,2020-09-15,902,1290043830,6,35.6666666666667
1120,2020-09-15,902,1290024012,14,12.9285714285714
1121,2020-09-15,902,1290018936,4,34.5
1122,2020-09-15,902,1290013092,8,25.25
1123,2020-09-15,902,1290043815,5,23.2
1124,2020-09-15,902,1290043335,10,20.2
1125,2020-09-15,902,1290038523,8,32.625
1126,2020-09-15,902,1290038817,4,36.25
1127,2020-09-15,902,1290044364,7,22.0
1128,2020-09-15,902,639044532,7,22.142857142857103
1129,2020-09-15,902,651053436,12,25.4166666666667
1130,2020-09-15,902,1290013089,7,26.142857142857103
1131,2020-09-15,902,1290029955,7,20.5714285714286
1132,2020-09-15,902,1290045066,10,24.3
1133,2020-09-15,902,1290043722,11,25.3636363636364
1134,2020-09-15,902,651055179,13,18.9230769230769
1135,2020-09-15,902,1290043842,7,54.0
1136,2020-09-15,902,1290034734,4,15.0
1137,2020-09-15,904,1290043491,2,28.0
1138,2020-09-15,904,639043557,2,44.5
1139,2020-09-15,904,639043620,5,42.4
1140,2020-09-15,904,1290043830,2,23.0
1141,2020-09-15,904,1290024012,2,24.0
1142,2020-09-15,904,1290018936,2,52.5
1143,2020-09-15,904,1290013092,3,16.0
1144,2020-09-15,904,1290043815,1,7.0
1145,2020-09-15,904,1290038523,3,17.3333333333333
1146,2020-09-15,904,1290038817,1,39.0
1147,2020-09-15,904,1290044364,2,25.5
1148,2020-09-15,904,639044532,3,15.333333333333302
1149,2020-09-15,904,1290013089,1,26.0
1150,2020-09-15,904,1290029955,1,32.0
1151,2020-09-15,904,1290045066,2,24.0
1152,2020-09-15,904,1290043722,1,5.0
1153,2020-09-15,904,1290034734,1,15.0
1154,2020-09-15,909,1290045069,1,39.0
1155,2020-09-15,909,1290043491,1,27.0
1156,2020-09-15,909,1290024012,2,8.5
1157,2020-09-15,909,1290018936,2,30.5
1158,2020-09-15,909,1290043815,2,34.0
1159,2020-09-15,909,1290044364,2,31.5
1160,2020-09-15,909,639044532,1,26.0
1161,2020-09-15,909,1290013089,1,27.0
1162,2020-09-15,909,1290034734,2,51.5
1163,2020-09-16,902,1290045237,10,14.4
1164,2020-09-16,902,639039222,7,29.714285714285698
1165,2020-09-16,902,639045873,8,21.75
1166,2020-09-16,902,1290043491,8,22.875
1167,2020-09-16,902,639043557,2,23.0
1168,2020-09-16,902,639043620,6,38.5
1169,2020-09-16,902,1290043830,9,16.8888888888889
1170,2020-09-16,902,1290024012,5,17.6
1171,2020-09-16,902,1290018936,2,39.5
1172,2020-09-16,902,1290013092,6,25.5
1173,2020-09-16,902,1290043815,6,33.0
1174,2020-09-16,902,1290043335,5,28.0
1175,2020-09-16,902,1290038523,9,29.7777777777778
1176,2020-09-16,902,1290038817,1,15.0
1177,2020-09-16,902,1290044364,10,22.3
1178,2020-09-16,902,639044532,9,20.3333333333333
1179,2020-09-16,902,1290028206,1,30.0
1180,2020-09-16,902,651053436,8,29.375
1181,2020-09-16,902,1290013089,6,29.1666666666667
1182,2020-09-16,902,1290046227,14,22.142857142857103
1183,2020-09-16,902,1290029955,1,21.0
1184,2020-09-16,902,1290043722,2,25.5
1185,2020-09-16,902,651055179,12,24.75
1186,2020-09-16,902,1290043842,4,70.0
1187,2020-09-16,902,1290043554,9,35.77777777777779
1188,2020-09-16,902,1290034734,1,35.0
1189,2020-09-16,904,1290043491,1,19.0
1190,2020-09-16,904,639043557,4,48.0
1191,2020-09-16,904,639043620,1,15.0
1192,2020-09-16,904,1290043830,1,29.0
1193,2020-09-16,904,1290024012,1,28.0
1194,2020-09-16,904,1290018936,2,46.5
1195,2020-09-16,904,1290013092,2,30.0
1196,2020-09-16,904,1290043815,2,14.5
1197,2020-09-16,904,1290038523,4,12.25
1198,2020-09-16,904,1290038817,1,10.0
1199,2020-09-16,904,1290044364,3,26.0
1200,2020-09-16,904,639044532,3,7.66666666666667
1201,2020-09-16,904,1290028206,1,37.0
1202,2020-09-16,904,1290013089,5,31.2
